date,numflights,totaldelay,avgdelay,numdelay15
5/21/2004,1969,28499,-6,401
5/22/2004,1749,14634,-12,321
5/23/2004,1894,19933,-8,387
5/24/2004,1966,9116,-5,275
5/25/2004,1955,4783,-4,186
5/26/2004,1956,14011,-2,313
5/27/2004,1960,26027,-4,369
5/28/2004,1968,16684,0,389
5/29/2004,1662,3972,-7,178
5/30/2004,1765,26176,-6,306
5/31/2004,1797,27634,-10,406
5/1/1995,1931,4797,-2,107
5/2/1995,1946,4533,-3,110
5/3/1995,1954,5096,-3,133
5/4/1995,1953,5871,-1,133
5/5/1995,1954,20442,0,205
5/6/1995,1821,21649,-4,567
5/7/1995,1894,29322,6,506
5/8/1995,1964,20400,0,481
5/9/1995,1963,9761,-3,136
5/10/1995,1962,12969,32,318
5/11/1995,1964,7189,-2,126
5/12/1995,1839,4976,-5,100
5/13/1995,1699,6896,-2,126
5/14/1995,1820,7007,-3,137
5/15/1995,1893,6874,-2,136
5/16/1995,1892,10094,-2,245
5/17/1995,1890,12950,-4,317
5/18/1995,1888,11947,0,209
5/19/1995,1894,6970,-3,133
5/20/1995,1748,3961,-3,98
5/21/1995,1835,6242,-4,127
5/22/1995,1905,3371,-4,77
5/23/1995,1902,16231,31,385
5/24/1995,1896,7795,0,199
5/25/1995,1904,28155,10,592
5/26/1995,1908,7995,-5,143
5/27/1995,1631,3184,-4,78
5/28/1995,1631,2340,0,71
5/29/1995,1756,3027,-2,85
5/30/1995,1904,4217,-3,98
5/31/1995,1899,7707,1,159
6/1/2004,1947,25696,-5,347
6/2/2004,1952,16874,-7,326
6/3/2004,1962,7258,0,213
6/4/2004,1968,2175,-5,176
6/5/2004,1743,7057,-7,203
6/6/2004,1892,19197,-2,312
6/7/2004,1965,13500,-3,346
6/8/2004,1952,6525,-7,241
6/9/2004,1946,43383,-4,524
6/10/2004,1976,28541,-4,549
6/11/2004,1993,17100,-10,422
6/12/2004,1794,6046,-2,197
6/13/2004,1934,19254,-1,357
6/14/2004,1990,44047,22,624
6/15/2004,1982,22283,-7,478
6/16/2004,1982,12665,-5,264
6/17/2004,1990,33042,-2,445
6/18/2004,1994,23319,-4,482
6/19/2004,1791,42286,251,569
6/20/2004,1936,15993,-3,299
6/21/2004,1991,47292,71,744
6/22/2004,1983,18520,-2,432
6/23/2004,1983,11317,-8,254
6/24/2004,1992,12774,-7,355
6/25/2004,1992,68376,60,699
6/26/2004,1794,61316,116,774
6/27/2004,1936,17469,26,353
6/28/2004,1988,59611,0,925
6/29/2004,1983,56744,42,736
6/30/2004,1981,20323,-3,443
10/1/2001,1688,18921,0,426
10/2/2001,1691,13469,3,261
10/3/2001,1691,15376,8,291
10/4/2001,1691,21170,15,479
10/5/2001,1688,14785,1,327
10/6/2001,1600,3836,8,127
10/7/2001,1643,6170,16,175
10/8/2001,1690,5906,-2,178
10/9/2001,1693,4579,1,155
10/10/2001,1689,12674,27,315
10/11/2001,1692,26806,-1,554
10/12/2001,1685,29281,259,468
10/13/2001,1612,35626,0,606
10/14/2001,1642,24789,38,532
10/15/2001,1690,18405,2,412
10/16/2001,1692,12147,-3,283
10/17/2001,1690,11319,3,237
10/18/2001,1692,17144,1,362
10/19/2001,1688,13582,14,319
10/20/2001,1617,12112,3,281
10/21/2001,1643,16535,9,342
10/22/2001,1690,15215,20,384
10/23/2001,1693,10137,-1,240
10/24/2001,1689,34637,4,496
10/25/2001,1694,22081,5,437
10/26/2001,1703,10536,-2,246
10/27/2001,1628,7558,6,201
10/28/2001,1655,10463,6,216
10/29/2001,1703,6616,65,174
10/30/2001,1705,4814,0,159
10/31/2001,1696,2640,-5,119
6/1/1995,1881,3401,0,89
6/2/1995,1883,17239,-3,336
6/3/1995,1731,6003,-2,144
6/4/1995,1812,7579,10,167
6/5/1995,1883,5088,5,103
6/6/1995,1880,22169,-1,344
6/7/1995,1882,6270,1,135
6/8/1995,1882,8591,4,128
6/9/1995,1882,3420,-1,84
6/10/1995,1726,33084,-1,397
6/11/1995,1811,18379,77,365
6/12/1995,1883,4550,1,110
6/13/1995,1882,4539,0,123
6/14/1995,1862,7404,3,135
6/15/1995,1880,5522,4,109
6/16/1995,1903,10821,1,193
6/17/1995,1819,6264,0,133
6/18/1995,1847,3928,0,75
6/19/1995,1902,5370,-1,105
6/20/1995,1901,9324,0,174
6/21/1995,1903,8735,-2,186
6/22/1995,1903,14443,2,245
6/23/1995,1903,11033,4,243
6/24/1995,1821,10399,3,235
6/25/1995,1849,13735,5,265
6/26/1995,1899,22242,44,363
6/27/1995,1905,45584,170,425
6/28/1995,1901,37729,88,528
6/29/1995,1902,16392,44,348
6/30/1995,1900,14135,56,323
10/1/1992,2218,2339,15,35
10/2/1992,2231,3083,4,41
10/3/1992,2029,4761,3,91
10/4/1992,2187,6716,28,162
10/5/1992,2218,2155,-2,49
10/6/1992,2235,1171,-2,48
10/7/1992,2264,17187,4,264
10/8/1992,2227,19520,1,281
10/9/1992,2232,9011,-1,183
10/10/1992,2037,3054,0,48
10/11/1992,2195,5048,7,88
10/12/1992,2259,4153,-1,49
10/13/1992,2261,4127,-1,100
10/14/1992,2255,30590,1,301
10/15/1992,2236,38063,45,468
10/16/1992,2180,24457,14,497
10/17/1992,2008,3353,15,69
10/18/1992,2158,4427,0,69
10/19/1992,2259,2883,0,54
10/20/1992,2239,3540,10,84
10/21/1992,2247,2200,0,46
10/22/1992,2221,11735,19,185
10/23/1992,2252,7703,3,139
10/24/1992,2033,2004,6,48
10/25/1992,2183,4558,-1,76
10/26/1992,2266,2478,-1,46
10/27/1992,2257,2344,2,47
10/28/1992,2256,2301,0,40
10/29/1992,2235,12087,16,252
10/30/1992,2227,8226,2,177
10/31/1992,2024,7195,0,134
7/1/2004,1975,13966,-3,292
7/2/2004,1969,16218,-1,335
7/3/2004,1639,20899,0,332
7/4/2004,1556,5410,-9,175
7/5/2004,1917,9733,-2,267
7/6/2004,1971,16831,-7,371
7/7/2004,1969,24469,-3,482
7/8/2004,1982,9126,-5,233
7/9/2004,1981,26312,-7,443
7/10/2004,1785,7124,-5,212
7/11/2004,1923,19193,-6,368
7/12/2004,1979,29124,-5,436
7/13/2004,1972,18641,-5,370
7/14/2004,1969,38303,-8,541
7/15/2004,1982,19203,-6,349
7/16/2004,1983,40347,0,516
7/17/2004,1786,10914,-4,293
7/18/2004,1921,17571,-7,381
7/19/2004,1979,12677,-4,270
7/20/2004,1973,12194,-5,272
7/21/2004,1969,34039,-8,476
7/22/2004,1981,43306,-6,515
7/23/2004,1982,40206,-2,545
7/24/2004,1787,12669,-8,284
7/25/2004,1920,16256,-6,315
7/26/2004,1978,12352,-2,251
7/27/2004,1971,15637,-8,274
7/28/2004,1968,39918,-10,431
7/29/2004,1977,63214,12,842
7/30/2004,1980,23215,-5,425
7/31/2004,1787,22345,0,426
11/1/2001,1666,11632,-6,254
11/2/2001,1708,6177,0,156
11/3/2001,1637,10163,-3,202
11/4/2001,1677,7161,0,192
11/5/2001,1707,9337,-6,227
11/6/2001,1703,1210,1,95
11/7/2001,1706,5306,3,159
11/8/2001,1710,9152,-3,218
11/9/2001,1708,6470,-5,174
11/10/2001,1637,7247,-8,157
11/11/2001,1672,9186,10,218
11/12/2001,1705,16521,178,295
11/13/2001,1706,6733,-3,164
11/14/2001,1707,7148,-3,181
11/15/2001,1706,14800,25,281
11/16/2001,1706,18221,23,363
11/17/2001,1635,12165,-1,251
11/18/2001,1673,6902,5,167
11/19/2001,1703,7113,11,171
11/20/2001,1704,6779,71,181
11/21/2001,1706,4508,3,131
11/22/2001,1358,2986,-1,102
11/23/2001,1345,2542,-8,72
11/24/2001,1623,18829,11,354
11/25/2001,1679,9652,0,182
11/26/2001,1708,13577,11,263
11/27/2001,1703,11256,0,253
11/28/2001,1697,14535,56,227
11/29/2001,1704,15670,-5,334
11/30/2001,1701,6269,2,183
7/1/1995,1799,10487,4,199
7/2/1995,1775,3724,0,124
7/3/1995,1748,2246,-1,99
7/4/1995,1767,27835,0,390
7/5/1995,1909,59889,88,836
7/6/1995,1909,8163,-3,166
7/7/1995,1911,4701,-2,120
7/8/1995,1825,8308,-1,191
7/9/1995,1853,9762,43,177
7/10/1995,1911,11489,3,210
7/11/1995,1908,6802,0,164
7/12/1995,1908,10598,0,186
7/13/1995,1908,6144,-2,133
7/14/1995,1911,9271,-4,192
7/15/1995,1826,13814,-2,252
7/16/1995,1853,13912,-3,250
7/17/1995,1909,9425,2,202
7/18/1995,1907,6045,0,174
7/19/1995,1908,6036,-3,124
7/20/1995,1909,16333,10,352
7/21/1995,1909,7038,-4,161
7/22/1995,1824,10777,1,212
7/23/1995,1854,38295,0,742
7/24/1995,1909,18756,5,344
7/25/1995,1908,4736,-1,110
7/26/1995,1909,8481,0,190
7/27/1995,1906,17007,0,254
7/28/1995,1911,12491,-4,246
7/29/1995,1822,10266,-1,205
7/30/1995,1854,11867,1,218
7/31/1995,1907,21782,-1,493
11/1/1992,2154,20395,2,364
11/2/1992,2252,6361,-2,116
11/3/1992,2218,15552,-2,316
11/4/1992,2243,5766,1,82
11/5/1992,2221,7121,-2,155
11/6/1992,2237,5374,-1,88
11/7/1992,2016,3430,-2,59
11/8/1992,2195,4300,0,73
11/9/1992,2249,4069,2,64
11/10/1992,2252,23001,1,520
11/11/1992,2215,5874,5,89
11/12/1992,2215,17545,1,347
11/13/1992,2219,6905,1,109
11/14/1992,2013,4354,1,80
11/15/1992,2138,7738,1,118
11/16/1992,2261,2856,-1,63
11/17/1992,2225,3054,-2,53
11/18/1992,2258,4267,0,83
11/19/1992,2227,13114,-1,333
11/20/1992,2200,9871,-2,173
11/21/1992,1977,16426,-1,379
11/22/1992,2102,15578,0,330
11/23/1992,2197,5661,-2,104
11/24/1992,2210,18332,0,420
11/25/1992,2225,21743,-3,443
11/26/1992,1635,4552,-30,81
11/27/1992,1415,4416,-9,60
11/28/1992,1897,4793,2,79
11/29/1992,2149,6823,-1,117
11/30/1992,2214,7588,0,114
8/1/2004,1908,216478,109,1682
8/2/2004,1966,68814,3,985
8/3/2004,1964,21629,-6,394
8/4/2004,1964,28075,-8,553
8/5/2004,1973,15614,-5,305
8/6/2004,1974,9254,-4,286
8/7/2004,1779,6799,-5,192
8/8/2004,1914,8604,-6,225
8/9/2004,1971,8773,-2,242
8/10/2004,1965,5071,-3,189
8/11/2004,1964,28404,-4,448
8/12/2004,1970,30786,-4,414
8/13/2004,1972,11533,-5,249
8/14/2004,1777,5292,-1,181
8/15/2004,1908,8249,-6,251
8/16/2004,1969,14159,-3,268
8/17/2004,1964,9615,-4,240
8/18/2004,1963,7478,-6,228
8/19/2004,1972,79976,86,935
8/20/2004,1973,17501,-8,393
8/21/2004,1777,13570,-10,253
8/22/2004,1913,18606,-5,406
8/23/2004,1969,12098,-6,301
8/24/2004,1963,27785,-6,434
8/25/2004,1963,26091,0,385
8/26/2004,1972,8291,-5,253
8/27/2004,1973,5333,-4,181
8/28/2004,1774,59767,42,972
8/29/2004,1913,8924,6,258
8/30/2004,1970,10866,-4,236
8/31/2004,1957,2669,-3,139
12/1/2001,1630,6822,-7,157
12/2/2001,1640,8128,1,202
12/3/2001,1673,6608,-3,159
12/4/2001,1671,1927,-4,116
12/5/2001,1671,6014,1,154
12/6/2001,1675,4446,-7,134
12/7/2001,1676,3624,0,118
12/8/2001,1611,1837,-3,78
12/9/2001,1638,8881,0,168
12/10/2001,1674,4854,-3,158
12/11/2001,1671,2194,1,107
12/12/2001,1670,8752,0,240
12/13/2001,1676,11500,-6,222
12/14/2001,1662,15954,-1,312
12/15/2001,1588,12737,-7,243
12/16/2001,1680,37021,93,632
12/17/2001,1733,8681,33,203
12/18/2001,1731,7427,0,181
12/19/2001,1745,16690,15,346
12/20/2001,1748,19576,0,373
12/21/2001,1753,15801,19,313
12/22/2001,1644,19093,-1,393
12/23/2001,1691,17671,4,365
12/24/2001,1643,5014,0,144
12/25/2001,1680,6837,4,159
12/26/2001,1748,15694,2,360
12/27/2001,1752,16596,-2,317
12/28/2001,1736,16695,1,309
12/29/2001,1622,10833,-3,244
12/30/2001,1685,16211,7,307
12/31/2001,1704,9890,-3,207
8/1/1995,1909,9100,-3,165
8/2/1995,1912,15510,-4,295
8/3/1995,1912,24036,-2,494
8/4/1995,1915,15439,8,270
8/5/1995,1820,9681,-1,190
8/6/1995,1858,11100,0,211
8/7/1995,1912,7885,-1,188
8/8/1995,1912,13150,-2,256
8/9/1995,1911,29227,0,415
8/10/1995,1910,8903,-2,184
8/11/1995,1913,8096,-1,166
8/12/1995,1820,12194,-1,195
8/13/1995,1857,11746,0,194
8/14/1995,1914,7856,-2,158
8/15/1995,1912,35243,-5,463
8/16/1995,1912,22536,-2,322
8/17/1995,1911,10300,-2,212
8/18/1995,1915,6765,-3,139
8/19/1995,1820,15600,-4,334
8/20/1995,1856,12705,3,243
8/21/1995,1914,6833,2,137
8/22/1995,1912,3530,0,110
8/23/1995,1913,7424,1,170
8/24/1995,1913,5827,46,131
8/25/1995,1915,5834,-2,148
8/26/1995,1821,5124,-1,122
8/27/1995,1858,13360,1,205
8/28/1995,1912,27330,-4,462
8/29/1995,1913,3530,-3,113
8/30/1995,1912,18744,0,304
8/31/1995,1904,5622,-2,131
12/1/1992,2204,5553,-1,88
12/2/1992,2232,5043,0,107
12/3/1992,2200,4347,2,83
12/4/1992,2240,4515,-1,81
12/5/1992,1983,6538,-3,127
12/6/1992,2125,9252,0,208
12/7/1992,2228,24620,-4,617
12/8/1992,2200,11724,0,322
12/9/1992,2202,13689,-1,173
12/10/1992,2203,27802,48,554
12/11/1992,2244,10824,-2,184
12/12/1992,2002,10320,0,185
12/13/1992,2165,33459,-1,596
12/14/1992,2206,13489,0,360
12/15/1992,2206,23268,-1,465
12/16/1992,2241,8959,0,201
12/17/1992,2195,17495,9,375
12/18/1992,2214,11878,3,241
12/19/1992,2197,59721,-2,932
12/20/1992,2230,18274,5,506
12/21/1992,2278,7093,4,144
12/22/1992,2252,13642,2,333
12/23/1992,2251,16333,0,403
12/24/1992,2058,6588,0,129
12/25/1992,2001,3045,1,57
12/26/1992,2156,4966,-2,83
12/27/1992,2200,9066,-1,176
12/28/1992,2235,49218,0,878
12/29/1992,2250,26156,1,471
12/30/1992,2235,42290,1,602
12/31/1992,2053,14669,0,359
9/1/2004,1955,4657,34,166
9/2/2004,1964,17526,0,325
9/3/2004,1961,5471,-4,172
9/4/2004,1586,886,-5,76
9/5/2004,1597,6427,22,137
9/6/2004,1894,11214,-8,237
9/7/2004,1936,7644,1,226
9/8/2004,1838,5985,17,211
9/9/2004,1858,5135,3,193
9/10/2004,1865,1647,-6,111
9/11/2004,1490,767,-6,93
9/12/2004,1795,3071,-5,151
9/13/2004,1864,406,-1,100
9/14/2004,1841,8716,-5,194
9/15/2004,1843,14072,16,282
9/16/2004,1853,2558,-7,124
9/17/2004,1863,8901,-2,213
9/18/2004,1492,9654,-6,194
9/19/2004,1796,1707,1,115
9/20/2004,1865,361,-5,109
9/21/2004,1844,-1547,26,79
9/22/2004,1844,66,-2,109
9/23/2004,1857,4357,-4,152
9/24/2004,1865,3793,5,136
9/25/2004,1492,-376,7,58
9/26/2004,1795,1694,-3,96
9/27/2004,1865,3612,-3,126
9/28/2004,1845,7524,-4,201
9/29/2004,1843,853,-4,102
9/30/2004,1857,6029,42,160
9/1/1995,1911,8033,-2,179
9/2/1995,1620,1624,-2,64
9/3/1995,1619,856,-2,60
9/4/1995,1728,2756,-2,76
9/5/1995,1892,4817,-2,120
9/6/1995,1877,1204,-4,60
9/7/1995,1891,19746,-3,394
9/8/1995,1887,4328,-5,115
9/9/1995,1751,4053,-4,127
9/10/1995,1822,5516,-2,125
9/11/1995,1891,3474,0,120
9/12/1995,1890,3545,-2,106
9/13/1995,1889,2886,-3,78
9/14/1995,1889,4430,-2,114
9/15/1995,1889,4052,-3,87
9/16/1995,1751,3331,0,97
9/17/1995,1822,10086,-5,262
9/18/1995,1890,5669,-4,112
9/19/1995,1889,15013,-3,368
9/20/1995,1889,6398,-3,172
9/21/1995,1889,24142,-4,506
9/22/1995,1886,7409,-4,167
9/23/1995,1750,4152,12,122
9/24/1995,1822,3047,1,100
9/25/1995,1889,1774,0,83
9/26/1995,1890,3230,-4,103
9/27/1995,1887,3593,0,104
9/28/1995,1881,5676,0,175
9/29/1995,1883,4266,2,115
9/30/1995,1741,3050,-4,96
1/1/2003,2189,3115,0,116
1/2/2003,2293,17635,-2,461
1/3/2003,2293,10122,-6,312
1/4/2003,1934,9279,0,243
1/5/2003,2162,19501,-4,432
1/6/2003,2291,9727,-8,266
1/7/2003,2199,-924,20,146
1/8/2003,2208,-3370,-3,107
1/9/2003,2223,17227,-7,343
1/10/2003,2227,299,-5,161
1/11/2003,1808,-2363,-4,99
1/12/2003,2050,37873,-5,441
1/13/2003,2219,-858,1,122
1/14/2003,2199,-3754,-4,97
1/15/2003,2205,-1891,-2,118
1/16/2003,2222,-717,12,136
1/17/2003,2227,4893,-2,210
1/18/2003,1809,5128,-1,193
1/19/2003,2048,4364,-4,191
1/20/2003,2220,-1869,-5,134
1/21/2003,2200,-3806,-9,116
1/22/2003,2203,12246,-5,336
1/23/2003,2225,6869,-2,245
1/24/2003,2227,1198,-6,170
1/25/2003,1808,-2605,-4,105
1/26/2003,2051,3309,-6,196
1/27/2003,2220,717,-2,179
1/28/2003,2202,1866,-4,186
1/29/2003,2203,3671,-4,229
1/30/2003,2216,1003,-6,137
1/31/2003,2207,12476,-6,385
1/1/1994,1852,3485,-3,79
1/2/1994,2055,16988,0,389
1/3/1994,2103,10367,-1,229
1/4/1994,2028,12949,0,218
1/5/1994,2052,19549,4,323
1/6/1994,2060,30760,231,480
1/7/1994,1985,8605,19,163
1/8/1994,1852,6783,0,145
1/9/1994,1967,10234,-3,186
1/10/1994,2031,17840,55,354
1/11/1994,2024,5542,-4,161
1/12/1994,2012,46465,6,904
1/13/1994,1980,11375,0,309
1/14/1994,2010,10094,2,199
1/15/1994,1843,4851,-1,107
1/16/1994,1945,23836,28,505
1/17/1994,1989,19628,-6,343
1/18/1994,2027,12762,-8,262
1/19/1994,1988,16302,9,357
1/20/1994,1971,35524,0,659
1/21/1994,1993,28642,20,599
1/22/1994,1822,5978,-5,159
1/23/1994,1999,2752,-3,64
1/24/1994,2072,30987,-2,698
1/25/1994,2042,10257,-5,244
1/26/1994,1976,20387,-1,356
1/27/1994,2012,39276,32,658
1/28/1994,1983,44714,80,592
1/29/1994,1822,9547,-22,224
1/30/1994,1942,39130,174,962
1/31/1994,2021,2863,-3,88
10/1/2006,1708,4831,14,154
10/2/2006,1753,14399,-5,231
10/3/2006,1751,3744,-8,182
10/4/2006,1752,23065,-5,397
10/5/2006,1752,8880,-3,244
10/6/2006,1756,16750,-4,346
10/7/2006,1556,4737,4,152
10/8/2006,1710,6125,-1,156
10/9/2006,1753,4057,-5,164
10/10/2006,1752,56840,140,843
10/11/2006,1752,19204,0,365
10/12/2006,1754,40630,10,540
10/13/2006,1757,32980,15,443
10/14/2006,1557,9262,-3,227
10/15/2006,1710,19877,31,425
10/16/2006,1754,23835,-7,429
10/17/2006,1752,12465,-8,299
10/18/2006,1750,15063,-3,257
10/19/2006,1751,7713,-5,213
10/20/2006,1756,23967,-5,357
10/21/2006,1557,7134,-6,191
10/22/2006,1710,16052,-2,367
10/23/2006,1754,7071,-2,228
10/24/2006,1752,2833,-6,144
10/25/2006,1750,8849,-10,239
10/26/2006,1754,21889,-5,368
10/27/2006,1757,43975,29,837
10/28/2006,1557,15881,-3,313
10/29/2006,1708,20497,9,332
10/30/2006,1755,5088,-3,162
10/31/2006,1752,-299,-7,108
10/1/1997,1831,44592,-3,749
10/2/1997,1834,1902,-3,79
10/3/1997,1831,1714,-3,82
10/4/1997,1693,8497,100,198
10/5/1997,1780,3816,-3,114
10/6/1997,1832,1251,-6,87
10/7/1997,1834,3058,-3,93
10/8/1997,1832,13526,-2,308
10/9/1997,1833,6730,-3,186
10/10/1997,1830,2448,-1,105
10/11/1997,1691,2436,-7,88
10/12/1997,1779,8673,-3,198
10/13/1997,1829,7454,-1,215
10/14/1997,1835,1154,-3,90
10/15/1997,1833,6160,1,142
10/16/1997,1833,3068,1,114
10/17/1997,1830,7852,-1,158
10/18/1997,1692,4056,-5,121
10/19/1997,1778,7836,4,197
10/20/1997,1830,2462,-2,101
10/21/1997,1831,5712,67,184
10/22/1997,1831,5101,0,152
10/23/1997,1831,64632,2,679
10/24/1997,1831,33054,69,680
10/25/1997,1687,9777,0,228
10/26/1997,1777,27892,26,360
10/27/1997,1829,14204,3,294
10/28/1997,1832,4000,22,105
10/29/1997,1829,2911,-3,101
10/30/1997,1830,6361,2,160
10/31/1997,1827,5628,-4,132
2/1/2003,1800,1137,-2,119
2/2/2003,2041,9890,-10,277
2/3/2003,2205,9354,-6,291
2/4/2003,2188,-4223,-6,93
2/5/2003,2189,-4378,2,104
2/6/2003,2208,8033,0,319
2/7/2003,2214,24622,-15,385
2/8/2003,1797,2405,-1,147
2/9/2003,2039,767,-7,137
2/10/2003,2205,2113,-2,198
2/11/2003,2187,-14,-3,167
2/12/2003,2189,-847,3,142
2/13/2003,2211,7014,-2,235
2/14/2003,2215,24651,2,454
2/15/2003,1801,9991,-7,280
2/16/2003,1999,13323,-10,349
2/17/2003,2163,459,-6,102
2/18/2003,2188,11424,-7,266
2/19/2003,2189,2857,-9,179
2/20/2003,2209,573,-7,147
2/21/2003,2214,6073,-7,211
2/22/2003,1808,11374,-7,262
2/23/2003,2044,29508,0,504
2/24/2003,2205,17656,62,408
2/25/2003,2189,25135,-8,376
2/26/2003,2188,19397,-6,405
2/27/2003,2208,12154,1,326
2/28/2003,2215,2847,-6,158
2/1/1994,2001,1993,0,71
2/2/1994,2013,8322,86,166
2/3/1994,2055,6612,6,170
2/4/1994,2028,4747,2,151
2/5/1994,1858,5226,-10,128
2/6/1994,1998,1402,71,53
2/7/1994,2005,4333,51,123
2/8/1994,1999,24688,72,432
2/9/1994,1878,49462,9,964
2/10/1994,1942,56594,0,898
2/11/1994,2034,20441,1,320
2/12/1994,1843,37506,29,579
2/13/1994,1972,16621,3,324
2/14/1994,2045,3460,-1,93
2/15/1994,2054,528,11,35
2/16/1994,2050,2481,-1,76
2/17/1994,2023,2306,-11,75
2/18/1994,2048,2635,-6,71
2/19/1994,1826,6177,-6,109
2/20/1994,1908,2418,-3,87
2/21/1994,1974,15397,21,353
2/22/1994,2014,25935,0,685
2/23/1994,2005,43344,102,610
2/24/1994,1985,17997,-3,314
2/25/1994,2015,30189,-3,328
2/26/1994,1817,11884,39,270
2/27/1994,1958,6122,-1,127
2/28/1994,1996,12612,0,264
11/1/2006,1756,2039,-9,149
11/2/2006,1755,16866,-3,380
11/3/2006,1761,7496,-6,215
11/4/2006,1561,4667,-3,174
11/5/2006,1713,9826,-3,225
11/6/2006,1758,10156,-4,265
11/7/2006,1755,10982,-5,315
11/8/2006,1755,17147,-5,276
11/9/2006,1757,6325,-5,183
11/10/2006,1761,12434,-5,268
11/11/2006,1560,9171,85,234
11/12/2006,1714,17282,-7,388
11/13/2006,1755,37668,-1,478
11/14/2006,1756,6692,-5,208
11/15/2006,1754,89532,77,949
11/16/2006,1772,38385,-3,585
11/17/2006,1772,20570,60,419
11/18/2006,1576,9353,-4,220
11/19/2006,1725,7120,-4,185
11/20/2006,1771,10593,-5,234
11/21/2006,1769,13423,93,305
11/22/2006,1770,13771,-3,291
11/23/2006,1312,3911,0,131
11/24/2006,1670,520,-5,99
11/25/2006,1576,3074,-5,137
11/26/2006,1725,10493,3,267
11/27/2006,1771,8887,-5,217
11/28/2006,1770,21505,-7,392
11/29/2006,1770,41411,0,503
11/30/2006,1770,43012,0,599
11/1/1997,1662,6997,-3,138
11/2/1997,1764,8762,-1,191
11/3/1997,1819,5542,-3,134
11/4/1997,1820,4103,3,111
11/5/1997,1821,4314,-4,123
11/6/1997,1822,8137,2,158
11/7/1997,1821,6534,-1,124
11/8/1997,1684,4744,-6,107
11/9/1997,1766,7393,6,167
11/10/1997,1820,3869,-2,100
11/11/1997,1820,4401,-4,116
11/12/1997,1821,8650,-3,234
11/13/1997,1821,8509,5,189
11/14/1997,1822,19103,1,317
11/15/1997,1683,16764,35,353
11/16/1997,1771,7858,0,174
11/17/1997,1825,4428,-5,111
11/18/1997,1822,4371,12,116
11/19/1997,1822,6255,28,144
11/20/1997,1827,6758,14,138
11/21/1997,1825,12541,28,198
11/22/1997,1690,6640,16,158
11/23/1997,1767,7031,86,146
11/24/1997,1824,4330,-2,128
11/25/1997,1823,5453,0,131
11/26/1997,1824,7441,-7,143
11/27/1997,1279,1805,4,78
11/28/1997,1653,4540,90,148
11/29/1997,1632,19763,67,337
11/30/1997,1773,13853,-4,283
3/1/2003,1795,3286,-9,149
3/2/2003,2042,5188,-9,182
3/3/2003,2213,12874,1,282
3/4/2003,2199,-126,-10,155
3/5/2003,2202,2338,-11,188
3/6/2003,2220,19355,-10,295
3/7/2003,2221,3271,35,192
3/8/2003,1814,2765,-3,170
3/9/2003,2050,5072,-8,150
3/10/2003,2214,-3336,-9,107
3/11/2003,2203,-7361,-8,72
3/12/2003,2203,-4329,-10,108
3/13/2003,2220,7511,-7,304
3/14/2003,2218,1190,-2,175
3/15/2003,1814,2755,-2,150
3/16/2003,2050,3415,-2,160
3/17/2003,2215,3161,-8,167
3/18/2003,2201,3718,-8,212
3/19/2003,2204,8747,-8,293
3/20/2003,2219,18208,-6,411
3/21/2003,2220,7086,-7,227
3/22/2003,1814,-837,-9,121
3/23/2003,2050,1453,-11,170
3/24/2003,2216,-3044,-10,109
3/25/2003,2202,-7199,-8,66
3/26/2003,2203,-5454,0,87
3/27/2003,2217,3455,-9,190
3/28/2003,2220,12258,-1,357
3/29/2003,1813,1134,-10,133
3/30/2003,2052,68,-6,137
3/31/2003,2216,-1835,-10,130
12/1/2006,1773,27405,52,471
12/2/2006,1574,24066,0,464
12/3/2006,1724,28259,-1,464
12/4/2006,1768,19596,4,399
12/5/2006,1763,3101,-4,161
12/6/2006,1766,17722,-4,334
12/7/2006,1768,21788,-5,454
12/8/2006,1771,17588,-6,394
12/9/2006,1575,5756,-4,179
12/10/2006,1725,7536,16,203
12/11/2006,1769,16955,-10,300
12/12/2006,1765,19091,-3,365
12/13/2006,1756,16597,-9,334
12/14/2006,1802,27828,-5,491
12/15/2006,1816,39480,23,655
12/16/2006,1628,22194,-5,399
12/17/2006,1772,11868,-5,285
12/18/2006,1804,7264,-8,227
12/19/2006,1809,24532,28,471
12/20/2006,1813,65416,97,958
12/21/2006,1816,53124,7,694
12/22/2006,1817,58841,3,843
12/23/2006,1631,41882,-2,688
12/24/2006,1649,25079,20,507
12/25/2006,1739,29370,2,510
12/26/2006,1819,34174,0,626
12/27/2006,1815,20919,-2,454
12/28/2006,1814,19903,0,414
12/29/2006,1813,25162,267,362
12/30/2006,1628,71979,156,898
12/31/2006,1689,54570,1,773
1/1/1989,2004,25007,0,491
1/2/1989,2096,34174,36,757
1/3/1989,2063,54018,1,1005
1/4/1989,2012,16395,6,344
1/5/1989,2023,12732,-1,261
1/6/1989,2044,21762,6,416
1/7/1989,1995,21234,-3,362
1/8/1989,1986,22907,-1,436
1/9/1989,2052,9578,0,255
1/10/1989,2042,8107,0,149
1/11/1989,2031,11793,-2,272
1/12/1989,1993,16299,35,382
1/13/1989,2028,9888,-1,227
1/14/1989,1998,7405,-1,169
1/15/1989,2013,13336,9,276
1/16/1989,2012,3402,-1,74
1/17/1989,2025,3755,0,84
1/18/1989,2050,3578,0,71
1/19/1989,2001,6952,0,148
1/20/1989,2066,22774,-1,435
12/1/1997,1824,15101,-3,269
1/21/1989,2020,5560,-1,110
12/2/1997,1818,13122,-1,310
