year,state,people,,Sum of people,Column Labels,,,,,,,,,,,,,,
1995,AK,1880,,Row Labels,AK,AZ,CA,ID,ME,MI,MN,MT,ND,NM,NY,TX,VT,WA,Grand Total
2014,ME,40802,,,,,,,,,,,,,,,,,
2014,ME,31285,,,,,,,,,,,,,,,,,
2014,ME,21674,,,,,,,,,,,,,,,,,
2014,ME,24922,,,,,,,,,,,,,,,,,
2014,ME,28289,,,,,,,,,,,,,,,,,
2014,ME,26973,,,,,,,,,,,,,,,,,
2014,ME,29841,,,,,,,,,,,,,,,,,
2014,ME,32451,,,,,,,,,,,,,,,,,
2014,ME,38084,,,,,,,,,,,,,,,,,
2014,ME,37652,,,,,,,,,,,,,,,,,
2014,ME,39361,,,,,,,,,,,,,,,,,
2014,ME,39020,,,,,,,,,,,,,,,,,
2014,ME,35400,,,,,,,,,,,,,,,,,
2014,ME,34159,,,,,,,,,,,,,,,,,
2014,ME,28165,,,,,,,,,,,,,,,,,
2014,ME,30239,,,,,,,,,,,,,,,,,
2014,ME,35083,,,,,,,,,,,,,,,,,
2014,ME,32355,,,,,,,,,,,,,,,,,
2014,ME,35516,,,,,,,,,,,,,,,,,
2014,ME,35629,,,,,,,,,,,,,,,,,
2014,ME,39064,,,,,,,,,,,,,,,,,
2014,ME,40698,,,,,,,,,,,,,,,,,
2014,ME,45120,,,,,,,,,,,,,,,,,
2014,ME,50479,,,,,,,,,,,,,,,,,
2014,ME,37994,,,,,,,,,,,,,,,,,
2014,ME,38686,,,,,,,,,,,,,,,,,
2014,ME,33258,,,,,,,,,,,,,,,,,
2014,ME,34878,,,,,,,,,,,,,,,,,
2014,ME,56235,,,,,,,,,,,,,,,,,
2014,ME,54219,,,,,,,,,,,,,,,,,
2014,ME,66969,,,,,,,,,,,,,,,,,
2014,ME,69045,,,,,,,,,,,,,,,,,
2014,ME,80830,,,,,,,,,,,,,,,,,
2014,ME,81785,,,,,,,,,,,,,,,,,
2014,ME,110051,,,,,,,,,,,,,,,,,
2014,ME,132226,,,,,,,,,,,,,,,,,
2014,ME,79336,,,,,,,,,,,,,,,,,
2014,ME,86888,,,,,,,,,,,,,,,,,
2014,ME,74710,,,,,,,,,,,,,,,,,
2014,ME,66051,,,,,,,,,,,,,,,,,
2014,ME,17890,,,,,,,,,,,,,,,,,
2014,ME,19388,,,,,,,,,,,,,,,,,
2014,ME,21157,,,,,,,,,,,,,,,,,
2014,ME,21829,,,,,,,,,,,,,,,,,
2014,ME,28622,,,,,,,,,,,,,,,,,
2014,ME,51094,,,,,,,,,,,,,,,,,
2014,ME,93124,,,,,,,,,,,,,,,,,
2014,ME,95345,,,,,,,,,,,,,,,,,
2014,ME,38488,,,,,,,,,,,,,,,,,
2014,ME,31483,,,,,,,,,,,,,,,,,
2014,ME,18680,,,,,,,,,,,,,,,,,
2014,ME,18823,,,,,,,,,,,,,,,,,
2014,ME,4907,,,,,,,,,,,,,,,,,
2014,ME,5082,,,,,,,,,,,,,,,,,
2014,ME,5800,,,,,,,,,,,,,,,,,
2014,ME,6858,,,,,,,,,,,,,,,,,
2014,ME,7168,,,,,,,,,,,,,,,,,
2014,ME,7766,,,,,,,,,,,,,,,,,
2014,ME,10393,,,,,,,,,,,,,,,,,
2014,ME,9908,,,,,,,,,,,,,,,,,
2014,ME,6790,,,,,,,,,,,,,,,,,
2014,ME,6375,,,,,,,,,,,,,,,,,
2014,ME,5293,,,,,,,,,,,,,,,,,
2014,ME,5379,,,,,,,,,,,,,,,,,
2014,ME,98291,,,,,,,,,,,,,,,,,
2014,ME,89474,,,,,,,,,,,,,,,,,
2014,ME,102148,,,,,,,,,,,,,,,,,
2014,ME,104051,,,,,,,,,,,,,,,,,
2014,ME,111003,,,,,,,,,,,,,,,,,
2014,ME,111071,,,,,,,,,,,,,,,,,
2014,ME,120225,,,,,,,,,,,,,,,,,
2014,ME,124550,,,,,,,,,,,,,,,,,
2014,ME,104020,,,,,,,,,,,,,,,,,
2014,ME,106710,,,,,,,,,,,,,,,,,
2014,ME,99371,,,,,,,,,,,,,,,,,
2014,ME,99706,,,,,,,,,,,,,,,,,
2014,ME,0,,,,,,,,,,,,,,,,,
2014,ME,0,,,,,,,,,,,,,,,,,
2014,ME,0,,,,,,,,,,,,,,,,,
2014,ME,0,,,,,,,,,,,,,,,,,
2014,ME,588,,,,,,,,,,,,,,,,,
2014,ME,1549,,,,,,,,,,,,,,,,,
2014,ME,6340,,,,,,,,,,,,,,,,,
2014,ME,7534,,,,,,,,,,,,,,,,,
2014,ME,4251,,,,,,,,,,,,,,,,,
2014,ME,1789,,,,,,,,,,,,,,,,,
2014,ME,0,,,,,,,,,,,,,,,,,
2014,ME,0,,,,,,,,,,,,,,,,,
2014,ME,43235,,,,,,,,,,,,,,,,,
2014,ME,41513,,,,,,,,,,,,,,,,,
2014,ME,46705,,,,,,,,,,,,,,,,,
2014,ME,49887,,,,,,,,,,,,,,,,,
2014,ME,54018,,,,,,,,,,,,,,,,,
2014,ME,56191,,,,,,,,,,,,,,,,,
2014,ME,60346,,,,,,,,,,,,,,,,,
2014,ME,64736,,,,,,,,,,,,,,,,,
2014,ME,50968,,,,,,,,,,,,,,,,,
2014,ME,50656,,,,,,,,,,,,,,,,,
2014,ME,44444,,,,,,,,,,,,,,,,,
2014,ME,44652,,,,,,,,,,,,,,,,,
2014,ME,7097,,,,,,,,,,,,,,,,,
2014,ME,6642,,,,,,,,,,,,,,,,,
2014,ME,7697,,,,,,,,,,,,,,,,,
2014,ME,8269,,,,,,,,,,,,,,,,,
2014,ME,10184,,,,,,,,,,,,,,,,,
2014,ME,10426,,,,,,,,,,,,,,,,,
2014,ME,12782,,,,,,,,,,,,,,,,,
2014,ME,13258,,,,,,,,,,,,,,,,,
2014,ME,10066,,,,,,,,,,,,,,,,,
2014,ME,9117,,,,,,,,,,,,,,,,,
2014,ME,7192,,,,,,,,,,,,,,,,,
2014,ME,6740,,,,,,,,,,,,,,,,,
2014,MI,796016,,,,,,,,,,,,,,,,,
2014,MI,740279,,,,,,,,,,,,,,,,,
2014,MI,922953,,,,,,,,,,,,,,,,,
2014,MI,879890,,,,,,,,,,,,,,,,,
2014,MI,935278,,,,,,,,,,,,,,,,,
2014,MI,958226,,,,,,,,,,,,,,,,,
2014,MI,1015549,,,,,,,,,,,,,,,,,
2014,MI,1114366,,,,,,,,,,,,,,,,,
2014,MI,895069,,,,,,,,,,,,,,,,,
2014,MI,958732,,,,,,,,,,,,,,,,,
2014,MI,901837,,,,,,,,,,,,,,,,,
2014,MI,958835,,,,,,,,,,,,,,,,,
2014,MI,354557,,,,,,,,,,,,,,,,,
2014,MI,319001,,,,,,,,,,,,,,,,,
2014,MI,415922,,,,,,,,,,,,,,,,,
2014,MI,438228,,,,,,,,,,,,,,,,,
2014,MI,510743,,,,,,,,,,,,,,,,,
2014,MI,538662,,,,,,,,,,,,,,,,,
2014,MI,651114,,,,,,,,,,,,,,,,,
2014,MI,723718,,,,,,,,,,,,,,,,,
2014,MI,478889,,,,,,,,,,,,,,,,,
2014,MI,491931,,,,,,,,,,,,,,,,,
2014,MI,452983,,,,,,,,,,,,,,,,,
2014,MI,464167,,,,,,,,,,,,,,,,,
2014,MI,191710,,,,,,,,,,,,,,,,,
2014,MI,180341,,,,,,,,,,,,,,,,,
2014,MI,207713,,,,,,,,,,,,,,,,,
2014,MI,201814,,,,,,,,,,,,,,,,,
2014,MI,231184,,,,,,,,,,,,,,,,,
2014,MI,247026,,,,,,,,,,,,,,,,,
2014,MI,287817,,,,,,,,,,,,,,,,,
2014,MI,301040,,,,,,,,,,,,,,,,,
2014,MI,236615,,,,,,,,,,,,,,,,,
2014,MI,219680,,,,,,,,,,,,,,,,,
2014,MI,185087,,,,,,,,,,,,,,,,,
2014,MI,197216,,,,,,,,,,,,,,,,,
2014,MN,31288,,,,,,,,,,,,,,,,,
2014,MN,28515,,,,,,,,,,,,,,,,,
2014,MN,32091,,,,,,,,,,,,,,,,,
2014,MN,34109,,,,,,,,,,,,,,,,,
2014,MN,40626,,,,,,,,,,,,,,,,,
2014,MN,48731,,,,,,,,,,,,,,,,,
2014,MN,51737,,,,,,,,,,,,,,,,,
2014,MN,51036,,,,,,,,,,,,,,,,,
2014,MN,41252,,,,,,,,,,,,,,,,,
2014,MN,38508,,,,,,,,,,,,,,,,,
2014,MN,33434,,,,,,,,,,,,,,,,,
2014,MN,36762,,,,,,,,,,,,,,,,,
2014,MN,45756,,,,,,,,,,,,,,,,,
2014,MN,43051,,,,,,,,,,,,,,,,,
2014,MN,59815,,,,,,,,,,,,,,,,,
2014,MN,59204,,,,,,,,,,,,,,,,,
2014,MN,77670,,,,,,,,,,,,,,,,,
2014,MN,89461,,,,,,,,,,,,,,,,,
2014,MN,97992,,,,,,,,,,,,,,,,,
2014,MN,107693,,,,,,,,,,,,,,,,,
2014,MN,72499,,,,,,,,,,,,,,,,,
2014,MN,66057,,,,,,,,,,,,,,,,,
2014,MN,56560,,,,,,,,,,,,,,,,,
2014,MN,73623,,,,,,,,,,,,,,,,,
2014,MN,82895,,,,,,,,,,,,,,,,,
2014,MN,73562,,,,,,,,,,,,,,,,,
2014,MN,86384,,,,,,,,,,,,,,,,,
2014,MN,90896,,,,,,,,,,,,,,,,,
2014,MN,113840,,,,,,,,,,,,,,,,,
2014,MN,163850,,,,,,,,,,,,,,,,,
2014,MN,161304,,,,,,,,,,,,,,,,,
2014,MN,161572,,,,,,,,,,,,,,,,,
2014,MN,115137,,,,,,,,,,,,,,,,,
2014,MN,94390,,,,,,,,,,,,,,,,,
2014,MN,88482,,,,,,,,,,,,,,,,,
2014,MN,94409,,,,,,,,,,,,,,,,,
2014,MN,4809,,,,,,,,,,,,,,,,,
2014,MN,5189,,,,,,,,,,,,,,,,,
2014,MN,6701,,,,,,,,,,,,,,,,,
2014,MN,8220,,,,,,,,,,,,,,,,,
2014,MN,10667,,,,,,,,,,,,,,,,,
2014,MN,11585,,,,,,,,,,,,,,,,,
2014,MN,14717,,,,,,,,,,,,,,,,,
2014,MN,18193,,,,,,,,,,,,,,,,,
2014,MN,9060,,,,,,,,,,,,,,,,,
2014,MN,8183,,,,,,,,,,,,,,,,,
2014,MN,6928,,,,,,,,,,,,,,,,,
2014,MN,6048,,,,,,,,,,,,,,,,,
2014,MN,1034,,,,,,,,,,,,,,,,,
2014,MN,941,,,,,,,,,,,,,,,,,
2014,MN,1079,,,,,,,,,,,,,,,,,
2014,MN,1130,,,,,,,,,,,,,,,,,
2014,MN,1434,,,,,,,,,,,,,,,,,
2014,MN,1425,,,,,,,,,,,,,,,,,
2014,MN,1820,,,,,,,,,,,,,,,,,
2014,MN,1792,,,,,,,,,,,,,,,,,
2014,MN,1362,,,,,,,,,,,,,,,,,
2014,MN,1365,,,,,,,,,,,,,,,,,
2014,MN,1124,,,,,,,,,,,,,,,,,
2014,MN,1344,,,,,,,,,,,,,,,,,
2014,MN,7987,,,,,,,,,,,,,,,,,
2014,MN,7265,,,,,,,,,,,,,,,,,
2014,MN,8731,,,,,,,,,,,,,,,,,
2014,MN,7890,,,,,,,,,,,,,,,,,
2014,MN,10186,,,,,,,,,,,,,,,,,
2014,MN,12491,,,,,,,,,,,,,,,,,
2014,MN,13848,,,,,,,,,,,,,,,,,
2014,MN,13528,,,,,,,,,,,,,,,,,
2014,MN,10583,,,,,,,,,,,,,,,,,
2014,MN,9710,,,,,,,,,,,,,,,,,
2014,MN,7695,,,,,,,,,,,,,,,,,
2014,MN,7876,,,,,,,,,,,,,,,,,
2014,MN,18115,,,,,,,,,,,,,,,,,
2014,MN,17216,,,,,,,,,,,,,,,,,
2014,MN,21269,,,,,,,,,,,,,,,,,
2014,MN,20350,,,,,,,,,,,,,,,,,
2014,MN,27239,,,,,,,,,,,,,,,,,
2014,MN,35090,,,,,,,,,,,,,,,,,
2014,MN,38216,,,,,,,,,,,,,,,,,
2014,MN,37577,,,,,,,,,,,,,,,,,
2014,MN,29593,,,,,,,,,,,,,,,,,
2014,MN,26575,,,,,,,,,,,,,,,,,
2014,MN,19541,,,,,,,,,,,,,,,,,
2014,MN,21568,,,,,,,,,,,,,,,,,
2014,MT,5101,,,,,,,,,,,,,,,,,
2014,MT,6446,,,,,,,,,,,,,,,,,
2014,MT,5504,,,,,,,,,,,,,,,,,
2014,MT,6617,,,,,,,,,,,,,,,,,
2014,MT,7278,,,,,,,,,,,,,,,,,
2014,MT,8781,,,,,,,,,,,,,,,,,
2014,MT,13433,,,,,,,,,,,,,,,,,
2014,MT,15152,,,,,,,,,,,,,,,,,
2014,MT,6802,,,,,,,,,,,,,,,,,
2014,MT,7051,,,,,,,,,,,,,,,,,
2014,MT,5589,,,,,,,,,,,,,,,,,
2014,MT,8633,,,,,,,,,,,,,,,,,
2014,MT,1117,,,,,,,,,,,,,,,,,
2014,MT,1222,,,,,,,,,,,,,,,,,
2014,MT,927,,,,,,,,,,,,,,,,,
2014,MT,1224,,,,,,,,,,,,,,,,,
2014,MT,1336,,,,,,,,,,,,,,,,,
2014,MT,2322,,,,,,,,,,,,,,,,,
2014,MT,3043,,,,,,,,,,,,,,,,,
2014,MT,3137,,,,,,,,,,,,,,,,,
2014,MT,1559,,,,,,,,,,,,,,,,,
2014,MT,1940,,,,,,,,,,,,,,,,,
2014,MT,1434,,,,,,,,,,,,,,,,,
2014,MT,1715,,,,,,,,,,,,,,,,,
2014,MT,631,,,,,,,,,,,,,,,,,
2014,MT,637,,,,,,,,,,,,,,,,,
2014,MT,743,,,,,,,,,,,,,,,,,
2014,MT,840,,,,,,,,,,,,,,,,,
2014,MT,806,,,,,,,,,,,,,,,,,
2014,MT,1481,,,,,,,,,,,,,,,,,
2014,MT,1507,,,,,,,,,,,,,,,,,
2014,MT,1581,,,,,,,,,,,,,,,,,
2014,MT,819,,,,,,,,,,,,,,,,,
2014,MT,890,,,,,,,,,,,,,,,,,
2014,MT,778,,,,,,,,,,,,,,,,,
2014,MT,1033,,,,,,,,,,,,,,,,,
2014,MT,11128,,,,,,,,,,,,,,,,,
2014,MT,10827,,,,,,,,,,,,,,,,,
2014,MT,11783,,,,,,,,,,,,,,,,,
2014,MT,16358,,,,,,,,,,,,,,,,,
2014,MT,24124,,,,,,,,,,,,,,,,,
2014,MT,41978,,,,,,,,,,,,,,,,,
2014,MT,85051,,,,,,,,,,,,,,,,,
2014,MT,81752,,,,,,,,,,,,,,,,,
2014,MT,40805,,,,,,,,,,,,,,,,,
2014,MT,19835,,,,,,,,,,,,,,,,,
2014,MT,12144,,,,,,,,,,,,,,,,,
2014,MT,16143,,,,,,,,,,,,,,,,,
2014,MT,4811,,,,,,,,,,,,,,,,,
2014,MT,4648,,,,,,,,,,,,,,,,,
2014,MT,4411,,,,,,,,,,,,,,,,,
2014,MT,5861,,,,,,,,,,,,,,,,,
2014,MT,5645,,,,,,,,,,,,,,,,,
2014,MT,8029,,,,,,,,,,,,,,,,,
2014,MT,10200,,,,,,,,,,,,,,,,,
2014,MT,10360,,,,,,,,,,,,,,,,,
2014,MT,5424,,,,,,,,,,,,,,,,,
2014,MT,7080,,,,,,,,,,,,,,,,,
2014,MT,5549,,,,,,,,,,,,,,,,,
2014,MT,6233,,,,,,,,,,,,,,,,,
2014,MT,31355,,,,,,,,,,,,,,,,,
2014,MT,35174,,,,,,,,,,,,,,,,,
2014,MT,35460,,,,,,,,,,,,,,,,,
2014,MT,38825,,,,,,,,,,,,,,,,,
2014,MT,53773,,,,,,,,,,,,,,,,,
2014,MT,62201,,,,,,,,,,,,,,,,,
2014,MT,82180,,,,,,,,,,,,,,,,,
2014,MT,94981,,,,,,,,,,,,,,,,,
2014,MT,50037,,,,,,,,,,,,,,,,,
2014,MT,41330,,,,,,,,,,,,,,,,,
2014,MT,30362,,,,,,,,,,,,,,,,,
2014,MT,41147,,,,,,,,,,,,,,,,,
2014,MT,1239,,,,,,,,,,,,,,,,,
2014,MT,1260,,,,,,,,,,,,,,,,,
2014,MT,1373,,,,,,,,,,,,,,,,,
2014,MT,1002,,,,,,,,,,,,,,,,,
2014,MT,1948,,,,,,,,,,,,,,,,,
2014,MT,2409,,,,,,,,,,,,,,,,,
2014,MT,2939,,,,,,,,,,,,,,,,,
2014,MT,2706,,,,,,,,,,,,,,,,,
2014,MT,1869,,,,,,,,,,,,,,,,,
2014,MT,1893,,,,,,,,,,,,,,,,,
2014,MT,1347,,,,,,,,,,,,,,,,,
2014,MT,1487,,,,,,,,,,,,,,,,,
2014,MT,55604,,,,,,,,,,,,,,,,,
2014,MT,50482,,,,,,,,,,,,,,,,,
2014,MT,52738,,,,,,,,,,,,,,,,,
2014,MT,58110,,,,,,,,,,,,,,,,,
2014,MT,59353,,,,,,,,,,,,,,,,,
2014,MT,67560,,,,,,,,,,,,,,,,,
2014,MT,93582,,,,,,,,,,,,,,,,,
2014,MT,98425,,,,,,,,,,,,,,,,,
2014,MT,59285,,,,,,,,,,,,,,,,,
2014,MT,82426,,,,,,,,,,,,,,,,,
2014,MT,62056,,,,,,,,,,,,,,,,,
2014,MT,71880,,,,,,,,,,,,,,,,,
2014,MT,2503,,,,,,,,,,,,,,,,,
2014,MT,2590,,,,,,,,,,,,,,,,,
2014,MT,1944,,,,,,,,,,,,,,,,,
2014,MT,2511,,,,,,,,,,,,,,,,,
2014,MT,2164,,,,,,,,,,,,,,,,,
2014,MT,2953,,,,,,,,,,,,,,,,,
2014,MT,4033,,,,,,,,,,,,,,,,,
2014,MT,4340,,,,,,,,,,,,,,,,,
2014,MT,2150,,,,,,,,,,,,,,,,,
2014,MT,3293,,,,,,,,,,,,,,,,,
2014,MT,2661,,,,,,,,,,,,,,,,,
2014,MT,3220,,,,,,,,,,,,,,,,,
2014,MT,156,,,,,,,,,,,,,,,,,
2014,MT,123,,,,,,,,,,,,,,,,,
2014,MT,108,,,,,,,,,,,,,,,,,
2014,MT,129,,,,,,,,,,,,,,,,,
2014,MT,164,,,,,,,,,,,,,,,,,
2014,MT,215,,,,,,,,,,,,,,,,,
2014,MT,239,,,,,,,,,,,,,,,,,
2014,MT,214,,,,,,,,,,,,,,,,,
2014,MT,156,,,,,,,,,,,,,,,,,
2014,MT,218,,,,,,,,,,,,,,,,,
2014,MT,148,,,,,,,,,,,,,,,,,
2014,MT,139,,,,,,,,,,,,,,,,,
2014,MT,2337,,,,,,,,,,,,,,,,,
2014,MT,2844,,,,,,,,,,,,,,,,,
2014,MT,2675,,,,,,,,,,,,,,,,,
2014,MT,4258,,,,,,,,,,,,,,,,,
2014,MT,5382,,,,,,,,,,,,,,,,,
2014,MT,6558,,,,,,,,,,,,,,,,,
2014,MT,8151,,,,,,,,,,,,,,,,,
2014,MT,9970,,,,,,,,,,,,,,,,,
2014,MT,4849,,,,,,,,,,,,,,,,,
2014,MT,4374,,,,,,,,,,,,,,,,,
2014,MT,2942,,,,,,,,,,,,,,,,,
2014,MT,3239,,,,,,,,,,,,,,,,,
2014,MT,985,,,,,,,,,,,,,,,,,
2014,MT,1031,,,,,,,,,,,,,,,,,
2014,MT,991,,,,,,,,,,,,,,,,,
2014,MT,1154,,,,,,,,,,,,,,,,,
2014,MT,1093,,,,,,,,,,,,,,,,,
2014,MT,1261,,,,,,,,,,,,,,,,,
2014,MT,1636,,,,,,,,,,,,,,,,,
2014,MT,1924,,,,,,,,,,,,,,,,,
2014,MT,1053,,,,,,,,,,,,,,,,,
2014,MT,1062,,,,,,,,,,,,,,,,,
2014,MT,1148,,,,,,,,,,,,,,,,,
2014,MT,1115,,,,,,,,,,,,,,,,,
2014,ND,374,,,,,,,,,,,,,,,,,
2014,ND,199,,,,,,,,,,,,,,,,,
2014,ND,271,,,,,,,,,,,,,,,,,
2014,ND,256,,,,,,,,,,,,,,,,,
2014,ND,372,,,,,,,,,,,,,,,,,
2014,ND,391,,,,,,,,,,,,,,,,,
2014,ND,629,,,,,,,,,,,,,,,,,
2014,ND,475,,,,,,,,,,,,,,,,,
2014,ND,244,,,,,,,,,,,,,,,,,
2014,ND,254,,,,,,,,,,,,,,,,,
2014,ND,294,,,,,,,,,,,,,,,,,
2014,ND,399,,,,,,,,,,,,,,,,,
2014,ND,1984,,,,,,,,,,,,,,,,,
2014,ND,1828,,,,,,,,,,,,,,,,,
2014,ND,2625,,,,,,,,,,,,,,,,,
2014,ND,2622,,,,,,,,,,,,,,,,,
2014,ND,2733,,,,,,,,,,,,,,,,,
2014,ND,2331,,,,,,,,,,,,,,,,,
2014,ND,2014,,,,,,,,,,,,,,,,,
2014,ND,3118,,,,,,,,,,,,,,,,,
2014,ND,2550,,,,,,,,,,,,,,,,,
2014,ND,2339,,,,,,,,,,,,,,,,,
2014,ND,2413,,,,,,,,,,,,,,,,,
2014,ND,2461,,,,,,,,,,,,,,,,,
2014,ND,3260,,,,,,,,,,,,,,,,,
2014,ND,3231,,,,,,,,,,,,,,,,,
2014,ND,3862,,,,,,,,,,,,,,,,,
2014,ND,3179,,,,,,,,,,,,,,,,,
2014,ND,3586,,,,,,,,,,,,,,,,,
2014,ND,3829,,,,,,,,,,,,,,,,,
2014,ND,5439,,,,,,,,,,,,,,,,,
2014,ND,4747,,,,,,,,,,,,,,,,,
2014,ND,3011,,,,,,,,,,,,,,,,,
2014,ND,2997,,,,,,,,,,,,,,,,,
2014,ND,3503,,,,,,,,,,,,,,,,,
2014,ND,3941,,,,,,,,,,,,,,,,,
2014,ND,10506,,,,,,,,,,,,,,,,,
2014,ND,10549,,,,,,,,,,,,,,,,,
2014,ND,12760,,,,,,,,,,,,,,,,,
2014,ND,12682,,,,,,,,,,,,,,,,,
2014,ND,16140,,,,,,,,,,,,,,,,,
2014,ND,22293,,,,,,,,,,,,,,,,,
2014,ND,40820,,,,,,,,,,,,,,,,,
2014,ND,35527,,,,,,,,,,,,,,,,,
2014,ND,16561,,,,,,,,,,,,,,,,,
2014,ND,14964,,,,,,,,,,,,,,,,,
2014,ND,13120,,,,,,,,,,,,,,,,,
2014,ND,12617,,,,,,,,,,,,,,,,,
2014,ND,1609,,,,,,,,,,,,,,,,,
2014,ND,1828,,,,,,,,,,,,,,,,,
2014,ND,1803,,,,,,,,,,,,,,,,,
2014,ND,2122,,,,,,,,,,,,,,,,,
2014,ND,2558,,,,,,,,,,,,,,,,,
2014,ND,3276,,,,,,,,,,,,,,,,,
2014,ND,5241,,,,,,,,,,,,,,,,,
2014,ND,4771,,,,,,,,,,,,,,,,,
2014,ND,2714,,,,,,,,,,,,,,,,,
2014,ND,2649,,,,,,,,,,,,,,,,,
2014,ND,2068,,,,,,,,,,,,,,,,,
2014,ND,2287,,,,,,,,,,,,,,,,,
2014,ND,231,,,,,,,,,,,,,,,,,
2014,ND,174,,,,,,,,,,,,,,,,,
2014,ND,256,,,,,,,,,,,,,,,,,
2014,ND,342,,,,,,,,,,,,,,,,,
2014,ND,338,,,,,,,,,,,,,,,,,
2014,ND,285,,,,,,,,,,,,,,,,,
2014,ND,364,,,,,,,,,,,,,,,,,
2014,ND,421,,,,,,,,,,,,,,,,,
2014,ND,239,,,,,,,,,,,,,,,,,
2014,ND,252,,,,,,,,,,,,,,,,,
2014,ND,342,,,,,,,,,,,,,,,,,
2014,ND,373,,,,,,,,,,,,,,,,,
2014,ND,1388,,,,,,,,,,,,,,,,,
2014,ND,1325,,,,,,,,,,,,,,,,,
2014,ND,1522,,,,,,,,,,,,,,,,,
2014,ND,1867,,,,,,,,,,,,,,,,,
2014,ND,2072,,,,,,,,,,,,,,,,,
2014,ND,2476,,,,,,,,,,,,,,,,,
2014,ND,2582,,,,,,,,,,,,,,,,,
2014,ND,2941,,,,,,,,,,,,,,,,,
2014,ND,2079,,,,,,,,,,,,,,,,,
2014,ND,2017,,,,,,,,,,,,,,,,,
2014,ND,1650,,,,,,,,,,,,,,,,,
2014,ND,1684,,,,,,,,,,,,,,,,,
2014,ND,1382,,,,,,,,,,,,,,,,,
2014,ND,1708,,,,,,,,,,,,,,,,,
2014,ND,1966,,,,,,,,,,,,,,,,,
2014,ND,2109,,,,,,,,,,,,,,,,,
2014,ND,2264,,,,,,,,,,,,,,,,,
2014,ND,2658,,,,,,,,,,,,,,,,,
2014,ND,3697,,,,,,,,,,,,,,,,,
2014,ND,3692,,,,,,,,,,,,,,,,,
2014,ND,2113,,,,,,,,,,,,,,,,,
2014,ND,2065,,,,,,,,,,,,,,,,,
2014,ND,1765,,,,,,,,,,,,,,,,,
2014,ND,1416,,,,,,,,,,,,,,,,,
2014,ND,9172,,,,,,,,,,,,,,,,,
2014,ND,8536,,,,,,,,,,,,,,,,,
2014,ND,9831,,,,,,,,,,,,,,,,,
2014,ND,10762,,,,,,,,,,,,,,,,,
2014,ND,11513,,,,,,,,,,,,,,,,,
2014,ND,12296,,,,,,,,,,,,,,,,,
2014,ND,14004,,,,,,,,,,,,,,,,,
2014,ND,14471,,,,,,,,,,,,,,,,,
2014,ND,9922,,,,,,,,,,,,,,,,,
2014,ND,10211,,,,,,,,,,,,,,,,,
2014,ND,10041,,,,,,,,,,,,,,,,,
2014,ND,10572,,,,,,,,,,,,,,,,,
2014,ND,6968,,,,,,,,,,,,,,,,,
2014,ND,6593,,,,,,,,,,,,,,,,,
2014,ND,7519,,,,,,,,,,,,,,,,,
2014,ND,8298,,,,,,,,,,,,,,,,,
2014,ND,8869,,,,,,,,,,,,,,,,,
2014,ND,9005,,,,,,,,,,,,,,,,,
2014,ND,11355,,,,,,,,,,,,,,,,,
2014,ND,11033,,,,,,,,,,,,,,,,,
2014,ND,8235,,,,,,,,,,,,,,,,,
2014,ND,8373,,,,,,,,,,,,,,,,,
2014,ND,6783,,,,,,,,,,,,,,,,,
2014,ND,8546,,,,,,,,,,,,,,,,,
2014,ND,4135,,,,,,,,,,,,,,,,,
2014,ND,5143,,,,,,,,,,,,,,,,,
2014,ND,4168,,,,,,,,,,,,,,,,,
2014,ND,5049,,,,,,,,,,,,,,,,,
2014,ND,5226,,,,,,,,,,,,,,,,,
2014,ND,5309,,,,,,,,,,,,,,,,,
2014,ND,7898,,,,,,,,,,,,,,,,,
2014,ND,8445,,,,,,,,,,,,,,,,,
2014,ND,4879,,,,,,,,,,,,,,,,,
2014,ND,5637,,,,,,,,,,,,,,,,,
2014,ND,4909,,,,,,,,,,,,,,,,,
2014,ND,4896,,,,,,,,,,,,,,,,,
2014,ND,56802,,,,,,,,,,,,,,,,,
2014,ND,61878,,,,,,,,,,,,,,,,,
2014,ND,77955,,,,,,,,,,,,,,,,,
2014,ND,90136,,,,,,,,,,,,,,,,,
2014,ND,98074,,,,,,,,,,,,,,,,,
2014,ND,101288,,,,,,,,,,,,,,,,,
2014,ND,135156,,,,,,,,,,,,,,,,,
2014,ND,174556,,,,,,,,,,,,,,,,,
2014,ND,81346,,,,,,,,,,,,,,,,,
2014,ND,93795,,,,,,,,,,,,,,,,,
2014,ND,88267,,,,,,,,,,,,,,,,,
2014,ND,77808,,,,,,,,,,,,,,,,,
2014,ND,15949,,,,,,,,,,,,,,,,,
2014,ND,16410,,,,,,,,,,,,,,,,,
2014,ND,18349,,,,,,,,,,,,,,,,,
2014,ND,23631,,,,,,,,,,,,,,,,,
2014,ND,25455,,,,,,,,,,,,,,,,,
2014,ND,27069,,,,,,,,,,,,,,,,,
2014,ND,37387,,,,,,,,,,,,,,,,,
2014,ND,39172,,,,,,,,,,,,,,,,,
2014,ND,28917,,,,,,,,,,,,,,,,,
2014,ND,33262,,,,,,,,,,,,,,,,,
2014,ND,28954,,,,,,,,,,,,,,,,,
2014,ND,25844,,,,,,,,,,,,,,,,,
2014,ND,536,,,,,,,,,,,,,,,,,
2014,ND,568,,,,,,,,,,,,,,,,,
2014,ND,696,,,,,,,,,,,,,,,,,
2014,ND,759,,,,,,,,,,,,,,,,,
